Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Beats
Kaiseijo,2,13,-22,4,1.5751295336787563,99,94,0.48704663212435234,,Kawazoe;Asakoki
Kawazoe,1,14,-26,1,0.15544041450777202,100,93,0.48186528497409326,,Tsurubayashi
Gojinyu,5,10,-10,25,10.430051813471504,101,92,0.47668393782383417,,Kawazoe;Okaryu;Matsui;Kazenoumi;Goshima
Kitaharima,3,12,-18,9,4.269430051813471,102,91,0.47150259067357514,,Asakoki;Obara;Chiyomaru
Okaryu,4,11,-14,18,8.699481865284973,103,90,0.46632124352331605,,Kitaharima;Fujinoyama;Toseiryu;Narutaki
Obara,2,13,-22,5,1.9740932642487046,104,89,0.46113989637305697,,Asakoki;Hinataryu
Asakoki,1,14,-26,2,0.6373056994818653,105,88,0.45595854922279794,,Kawazoe
Fujinoyama,4,11,-14,15,6.6165803108808285,106,87,0.45077720207253885,,Nagamura;Asakoki;Kitaharima;Kaisho
Matsui,4,11,-14,17,7.60621761658031,107,86,0.44559585492227977,,Fujinoyama;Obara;Kaisho;Okaryu
Nagamura,4,11,-14,13,5.414507772020725,108,85,0.44041450777202074,,Yuma;Obara;Awanokuni;Asonoyama
Kamito,5,10,-10,24,10.124352331606216,109,84,0.43523316062176165,,Nagamura;Kaisho;Matsui;Fujinoyama;Tenshoho
Kazuto,5,10,-10,21,9.181347150259066,110,83,0.43005181347150256,,Yuma;Awanokuni;Asonoyama;Tenshoho;Asahakuryu
Yuma,2,13,-22,5,2.523316062176166,111,82,0.42487046632124353,,Tendozan;Asakoki
Kaisho,3,12,-18,12,4.994818652849741,112,81,0.41968911917098445,,Yuma;Nagamura;Tsushimanada
Kazenoumi,5,10,-10,27,11.186528497409327,113,80,0.41450777202072536,,Kaisho;Kamito;Anosho;Okaryu;Fukai
Anosho,6,9,-6,31,11.466321243523316,114,79,0.40932642487046633,,Hinataryu;Kazuto;Tanji;Kamito;Seihakuho;Kitadaichi
